,Unnamed: 0,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
5258,5258,GUJARAT,22,16,6,8,11,23
5259,5259,GUJARAT,40,22,16,8,11,6
5260,5260,GUJARAT,36,26,22,2,11,21
5261,5261,GUJARAT,35,18,52,8,11,2
5262,5262,GUJARAT,44,26,55,2,11,1
5263,5263,GUJARAT,32,16,34,4,11,2
5264,5264,GUJARAT,38,32,19,8,11,6
5265,5265,GUJARAT,34,34,22,8,11,22
5266,5266,GUJARAT,33,10,49,8,11,4
5267,5267,GUJARAT,36,16,13,8,11,4
5268,5268,GUJARAT,40,32,34,6,11,21
5269,5269,GUJARAT,29,18,33,8,11,2
5270,5270,GUJARAT,11,14,1,4,11,23
5271,5271,GUJARAT,25,4,5,0,11,0
5272,5272,GUJARAT,42,74,31,4,11,23
5273,5273,GUJARAT,40,16,13,8,11,4
5274,5274,GUJARAT,14,38,18,8,11,23
5275,5275,GUJARAT,7,6,6,0,11,3
5276,5276,GUJARAT,37,24,8,0,11,24
5277,5277,GUJARAT,45,48,26,4,11,24
5278,5278,GUJARAT,97,56,26,0,11,6
5279,5279,GUJARAT,43,6,9,0,11,0
5280,5280,GUJARAT,35,42,12,8,11,24
5281,5281,GUJARAT,21,6,3,6,11,24
5282,5282,GUJARAT,20,14,23,6,11,3
5283,5283,GUJARAT,79,22,10,2,11,20
5284,5284,GUJARAT,33,8,8,2,11,3
5285,5285,GUJARAT,10,4,13,6,11,1
5286,5286,GUJARAT,1106,748,2,8,11,20
5287,5287,HARYANA,31,70,15,2,12,0
5288,5288,HARYANA,56,66,25,6,12,21
5289,5289,HARYANA,59,92,32,0,12,6
5290,5290,HARYANA,20,24,5,6,12,1
5291,5291,HARYANA,27,2,22,2,12,2
5292,5292,HARYANA,80,70,51,4,12,3
5293,5293,HARYANA,52,46,23,4,12,2
5294,5294,HARYANA,62,44,18,6,12,5
5295,5295,HARYANA,39,76,18,6,12,22
5296,5296,HARYANA,22,28,6,0,12,1
5297,5297,HARYANA,39,100,23,6,12,22
5298,5298,HARYANA,20,82,23,0,12,22
5299,5299,HARYANA,31,42,4,4,12,2
5300,5300,HARYANA,19,58,11,2,12,21
5301,5301,HARYANA,34,58,22,0,12,24
5302,5302,HARYANA,17,30,14,6,12,20
5303,5303,HARYANA,46,60,27,6,12,24
5304,5304,HARYANA,27,46,29,4,12,0
5305,5305,HARYANA,67,78,30,0,12,4
5306,5306,HARYANA,48,62,8,2,12,6
5307,5307,HARYANA,84,72,9,2,12,6
5308,5308,HARYANA,41,56,20,0,12,24
5309,5309,HARYANA,921,1262,15,8,12,0
5310,5310,HIMACHAL PRADESH,5,20,2,6,13,22
5311,5311,HIMACHAL PRADESH,10,20,1,2,13,24
5312,5312,HIMACHAL PRADESH,0,0,0,0,13,24
5313,5313,HIMACHAL PRADESH,6,16,0,6,13,0
5314,5314,HIMACHAL PRADESH,19,38,4,6,13,21
5315,5315,HIMACHAL PRADESH,1,8,1,2,13,0
5316,5316,HIMACHAL PRADESH,15,32,2,8,13,1
5317,5317,HIMACHAL PRADESH,1,2,0,2,13,20
5318,5318,HIMACHAL PRADESH,19,64,3,6,13,0
5319,5319,HIMACHAL PRADESH,15,44,3,6,13,1
5320,5320,HIMACHAL PRADESH,7,20,0,8,13,2
5321,5321,HIMACHAL PRADESH,16,28,4,0,13,22
5322,5322,HIMACHAL PRADESH,15,22,0,2,13,5
5323,5323,HIMACHAL PRADESH,129,314,20,4,13,21
5324,5324,JAMMU & KASHMIR,10,26,7,6,14,4
5325,5325,JAMMU & KASHMIR,2,8,1,0,14,1
5326,5326,JAMMU & KASHMIR,3,2,3,4,14,2
5327,5327,JAMMU & KASHMIR,18,26,4,2,14,23
5328,5328,JAMMU & KASHMIR,3,16,4,0,14,21
5329,5329,JAMMU & KASHMIR,2,0,0,0,14,23
5330,5330,JAMMU & KASHMIR,2,0,0,0,14,2
5331,5331,JAMMU & KASHMIR,20,40,0,4,14,5
5332,5332,JAMMU & KASHMIR,5,4,2,0,14,1
5333,5333,JAMMU & KASHMIR,6,12,0,2,14,0
5334,5334,JAMMU & KASHMIR,31,52,3,0,14,3
5335,5335,JAMMU & KASHMIR,0,2,0,6,14,4
5336,5336,JAMMU & KASHMIR,14,30,0,4,14,21
5337,5337,JAMMU & KASHMIR,10,8,0,0,14,23
5338,5338,JAMMU & KASHMIR,6,10,7,6,14,22
5339,5339,JAMMU & KASHMIR,12,10,1,8,14,4
5340,5340,JAMMU & KASHMIR,2,12,1,2,14,23
5341,5341,JAMMU & KASHMIR,13,32,3,4,14,6
5342,5342,JAMMU & KASHMIR,7,4,11,4,14,0
5343,5343,JAMMU & KASHMIR,0,0,0,0,14,0
5344,5344,JAMMU & KASHMIR,8,42,3,8,14,22
5345,5345,JAMMU & KASHMIR,11,18,0,6,14,20
5346,5346,JAMMU & KASHMIR,16,10,1,0,14,2
5347,5347,JAMMU & KASHMIR,6,4,1,6,14,4
5348,5348,JAMMU & KASHMIR,7,12,5,2,14,2
5349,5349,JAMMU & KASHMIR,13,32,9,0,14,23
5350,5350,JAMMU & KASHMIR,10,26,1,0,14,2
5351,5351,JAMMU & KASHMIR,237,438,7,4,14,20
5352,5352,JHARKHAND,76,80,27,4,15,20
5353,5353,JHARKHAND,127,84,16,2,15,6
5354,5354,JHARKHAND,42,22,27,2,15,24
5355,5355,JHARKHAND,46,66,22,6,15,24
5356,5356,JHARKHAND,72,94,59,8,15,3
5357,5357,JHARKHAND,13,0,12,0,15,0
5358,5358,JHARKHAND,77,120,17,8,15,22
5359,5359,JHARKHAND,48,42,30,8,15,3
5360,5360,JHARKHAND,63,96,45,6,15,4
5361,5361,JHARKHAND,61,52,16,8,15,3
5362,5362,JHARKHAND,158,76,2,6,15,2
5363,5363,JHARKHAND,80,114,55,6,15,21
5364,5364,JHARKHAND,102,82,59,8,15,23
5365,5365,JHARKHAND,6,0,6,2,15,20
5366,5366,JHARKHAND,25,40,4,2,15,22
5367,5367,JHARKHAND,63,16,16,0,15,1
5368,5368,JHARKHAND,23,32,9,6,15,0
5369,5369,JHARKHAND,31,22,19,6,15,6
5370,5370,JHARKHAND,22,32,19,8,15,3
5371,5371,JHARKHAND,31,106,7,2,15,1
5372,5372,JHARKHAND,102,60,41,6,15,20
5373,5373,JHARKHAND,44,22,29,0,15,20
5374,5374,JHARKHAND,209,124,52,6,15,0
5375,5375,JHARKHAND,42,122,9,4,15,20
5376,5376,JHARKHAND,59,26,24,2,15,5
5377,5377,JHARKHAND,75,52,19,6,15,20
5378,5378,JHARKHAND,1697,1582,41,2,15,2
5379,5379,KARNATAKA,43,4,8,0,16,0
5380,5380,KARNATAKA,253,108,42,6,16,23
5381,5381,KARNATAKA,102,28,49,8,16,0
5382,5382,KARNATAKA,124,60,53,0,16,5
5383,5383,KARNATAKA,46,22,24,8,16,2
5384,5384,KARNATAKA,28,14,24,0,16,6
5385,5385,KARNATAKA,83,38,19,6,16,0
5386,5386,KARNATAKA,39,14,13,4,16,6
5387,5387,KARNATAKA,36,8,10,0,16,20
5388,5388,KARNATAKA,39,34,26,2,16,23
5389,5389,KARNATAKA,42,36,29,2,16,22
5390,5390,KARNATAKA,29,20,38,2,16,5
5391,5391,KARNATAKA,26,20,16,6,16,0
5392,5392,KARNATAKA,21,6,18,0,16,6
5393,5393,KARNATAKA,22,2,7,4,16,22
5394,5394,KARNATAKA,23,20,6,6,16,4
5395,5395,KARNATAKA,104,50,14,8,16,5
5396,5396,KARNATAKA,72,34,35,4,16,3
5397,5397,KARNATAKA,31,10,9,6,16,24
5398,5398,KARNATAKA,13,10,10,0,16,6
5399,5399,KARNATAKA,22,40,9,0,16,23
5400,5400,KARNATAKA,37,28,14,4,16,20
5401,5401,KARNATAKA,22,12,11,2,16,4
5402,5402,KARNATAKA,50,36,18,0,16,3
5403,5403,KARNATAKA,26,46,32,6,16,23
5404,5404,KARNATAKA,54,26,14,4,16,0
5405,5405,KARNATAKA,53,38,20,4,16,1
5406,5406,KARNATAKA,13,0,28,6,16,6
5407,5407,KARNATAKA,92,34,41,4,16,20
5408,5408,KARNATAKA,45,28,5,2,16,22
5409,5409,KARNATAKA,69,24,41,0,16,3
5410,5410,KARNATAKA,21,22,19,8,16,23
5411,5411,KARNATAKA,18,20,13,4,16,21
5412,5412,KARNATAKA,1698,892,55,6,16,21
5413,5413,KERALA,8,32,59,0,17,21
5414,5414,KERALA,9,24,31,2,17,21
5415,5415,KERALA,36,70,14,6,17,22
5416,5416,KERALA,15,56,16,4,17,23
5417,5417,KERALA,26,66,13,4,17,0
5418,5418,KERALA,19,56,21,4,17,6
5419,5419,KERALA,26,122,49,8,17,23
5420,5420,KERALA,26,62,15,8,17,6
5421,5421,KERALA,6,30,40,0,17,4
5422,5422,KERALA,15,78,24,8,17,1
5423,5423,KERALA,29,102,47,6,17,22
5424,5424,KERALA,34,84,39,2,17,20
5425,5425,KERALA,17,64,24,6,17,6
5426,5426,KERALA,1,2,1,2,17,21
5427,5427,KERALA,38,92,1,6,17,6
5428,5428,KERALA,10,40,57,2,17,21
5429,5429,KERALA,35,86,52,6,17,22
5430,5430,KERALA,12,70,13,0,17,22
5431,5431,KERALA,362,1136,36,4,17,23
5432,5432,MADHYA PRADESH,59,82,3,2,19,5
5433,5433,MADHYA PRADESH,32,84,14,6,19,24
5434,5434,MADHYA PRADESH,18,94,8,2,19,1
5435,5435,MADHYA PRADESH,56,122,18,2,19,2
5436,5436,MADHYA PRADESH,32,78,11,0,19,24
5437,5437,MADHYA PRADESH,57,242,29,8,19,23
5438,5438,MADHYA PRADESH,54,54,33,4,19,24
5439,5439,MADHYA PRADESH,60,226,47,6,19,3
5440,5440,MADHYA PRADESH,2,4,7,6,19,3
5441,5441,MADHYA PRADESH,19,28,6,8,19,21
5442,5442,MADHYA PRADESH,52,114,59,0,19,0
5443,5443,MADHYA PRADESH,76,240,10,0,19,24
5444,5444,MADHYA PRADESH,58,92,25,6,19,21
5445,5445,MADHYA PRADESH,44,50,53,8,19,21
5446,5446,MADHYA PRADESH,45,146,29,2,19,2
5447,5447,MADHYA PRADESH,80,200,28,0,19,21
5448,5448,MADHYA PRADESH,19,40,4,0,19,24
5449,5449,MADHYA PRADESH,53,144,16,0,19,22
5450,5450,MADHYA PRADESH,98,84,41,2,19,20
5451,5451,MADHYA PRADESH,20,36,13,2,19,6
5452,5452,MADHYA PRADESH,52,128,32,2,19,23
5453,5453,MADHYA PRADESH,125,244,54,6,19,5
5454,5454,MADHYA PRADESH,3,6,8,4,19,6
5455,5455,MADHYA PRADESH,69,254,28,6,19,6
5456,5456,MADHYA PRADESH,4,2,5,4,19,23
5457,5457,MADHYA PRADESH,19,62,16,4,19,6
5458,5458,MADHYA PRADESH,33,96,14,0,19,6
5459,5459,MADHYA PRADESH,36,104,18,6,19,3
5460,5460,MADHYA PRADESH,49,130,23,4,19,5
5461,5461,MADHYA PRADESH,34,94,4,8,19,3
5462,5462,MADHYA PRADESH,45,80,36,8,19,3
5463,5463,MADHYA PRADESH,59,52,14,0,19,2
5464,5464,MADHYA PRADESH,48,122,26,4,19,5
5465,5465,MADHYA PRADESH,24,38,9,6,19,21
5466,5466,MADHYA PRADESH,34,56,14,6,19,20
5467,5467,MADHYA PRADESH,42,134,17,8,19,20
5468,5468,MADHYA PRADESH,38,166,19,6,19,21
5469,5469,MADHYA PRADESH,43,126,29,4,19,24
5470,5470,MADHYA PRADESH,52,164,56,0,19,1
5471,5471,MADHYA PRADESH,83,238,1,2,19,6
5472,5472,MADHYA PRADESH,62,204,4,0,19,21
5473,5473,MADHYA PRADESH,41,122,7,4,19,23
5474,5474,MADHYA PRADESH,31,94,36,4,19,24
5475,5475,MADHYA PRADESH,27,114,44,8,19,2
5476,5476,MADHYA PRADESH,9,26,17,6,19,23
5477,5477,MADHYA PRADESH,74,128,46,6,19,21
5478,5478,MADHYA PRADESH,30,74,20,2,19,3
5479,5479,MADHYA PRADESH,28,114,18,2,19,0
5480,5480,MADHYA PRADESH,26,80,5,0,19,3
5481,5481,MADHYA PRADESH,46,70,30,0,19,0
5482,5482,MADHYA PRADESH,60,156,27,6,19,5
5483,5483,MADHYA PRADESH,22,50,4,8,19,23
5484,5484,MADHYA PRADESH,40,186,19,8,19,1
5485,5485,MADHYA PRADESH,2322,5874,14,6,19,21
5486,5486,MAHARASHTRA,134,98,57,6,20,4
5487,5487,MAHARASHTRA,54,52,54,4,20,6
5488,5488,MAHARASHTRA,18,44,35,8,20,21
5489,5489,MAHARASHTRA,75,94,33,8,20,22
5490,5490,MAHARASHTRA,39,42,11,2,20,23
5491,5491,MAHARASHTRA,56,42,50,0,20,23
5492,5492,MAHARASHTRA,61,52,25,0,20,0
5493,5493,MAHARASHTRA,28,52,19,4,20,2
5494,5494,MAHARASHTRA,54,72,44,4,20,21
5495,5495,MAHARASHTRA,51,74,37,0,20,2
5496,5496,MAHARASHTRA,54,20,19,2,20,5
5497,5497,MAHARASHTRA,56,44,11,6,20,1
5498,5498,MAHARASHTRA,35,76,18,2,20,2
5499,5499,MAHARASHTRA,43,34,34,6,20,24
5500,5500,MAHARASHTRA,83,84,47,8,20,22
5501,5501,MAHARASHTRA,58,32,56,2,20,1
5502,5502,MAHARASHTRA,59,68,47,4,20,20
5503,5503,MAHARASHTRA,74,44,46,2,20,5
5504,5504,MAHARASHTRA,210,436,28,4,20,2
5505,5505,MAHARASHTRA,8,8,36,8,20,24
5506,5506,MAHARASHTRA,100,106,21,6,20,22
5507,5507,MAHARASHTRA,5,2,17,8,20,0
5508,5508,MAHARASHTRA,77,74,37,6,20,21
5509,5509,MAHARASHTRA,88,46,4,2,20,3
5510,5510,MAHARASHTRA,30,22,21,2,20,1
5511,5511,MAHARASHTRA,43,28,18,2,20,4
5512,5512,MAHARASHTRA,90,72,36,8,20,20
5513,5513,MAHARASHTRA,61,24,58,8,20,22
5514,5514,MAHARASHTRA,53,44,28,2,20,21
5515,5515,MAHARASHTRA,49,24,11,2,20,20
5516,5516,MAHARASHTRA,137,184,19,0,20,1
5517,5517,MAHARASHTRA,2,2,10,4,20,5
5518,5518,MAHARASHTRA,146,132,29,4,20,3
5519,5519,MAHARASHTRA,43,34,14,6,20,4
5520,5520,MAHARASHTRA,18,52,10,2,20,23
5521,5521,MAHARASHTRA,46,84,25,2,20,1
5522,5522,MAHARASHTRA,60,60,13,4,20,20
5523,5523,MAHARASHTRA,6,16,4,2,20,21
5524,5524,MAHARASHTRA,17,48,32,4,20,22
5525,5525,MAHARASHTRA,88,126,22,6,20,1
5526,5526,MAHARASHTRA,99,148,12,2,20,24
5527,5527,MAHARASHTRA,147,142,10,0,20,20
5528,5528,MAHARASHTRA,36,52,42,6,20,24
5529,5529,MAHARASHTRA,30,40,36,4,20,4
5530,5530,MAHARASHTRA,74,86,55,4,20,5
5531,5531,MAHARASHTRA,2795,3116,31,6,20,0
5532,5532,MANIPUR,16,6,0,2,21,21
5533,5533,MANIPUR,13,0,0,0,21,1
5534,5534,MANIPUR,18,4,0,0,21,4
5535,5535,MANIPUR,0,0,0,0,21,22
5536,5536,MANIPUR,30,18,1,8,21,2
5537,5537,MANIPUR,42,24,0,6,21,6
5538,5538,MANIPUR,14,4,3,2,21,4
5539,5539,MANIPUR,3,0,0,2,21,5
5540,5540,MANIPUR,46,18,3,2,21,22
5541,5541,MANIPUR,5,2,0,4,21,23
5542,5542,MANIPUR,187,76,7,6,21,23
5543,5543,MEGHALAYA,10,2,3,4,22,5
5544,5544,MEGHALAYA,4,4,1,0,22,3
5545,5545,MEGHALAYA,16,20,14,0,22,6
5546,5546,MEGHALAYA,38,36,11,0,22,20
5547,5547,MEGHALAYA,30,68,29,0,22,4
5548,5548,MEGHALAYA,13,32,3,2,22,4
5549,5549,MEGHALAYA,15,14,4,0,22,23
5550,5550,MEGHALAYA,126,176,5,6,22,6
5551,5551,MIZORAM,12,78,3,2,23,6
5552,5552,MIZORAM,4,14,0,0,23,22
5553,5553,MIZORAM,2,18,1,0,23,22
5554,5554,MIZORAM,3,16,0,0,23,2
5555,5555,MIZORAM,8,16,2,0,23,24
5556,5556,MIZORAM,1,4,0,0,23,23
5557,5557,MIZORAM,2,0,0,0,23,1
5558,5558,MIZORAM,3,8,0,0,23,1
5559,5559,MIZORAM,35,154,6,2,23,1
5560,5560,NAGALAND,64,12,6,0,24,20
5561,5561,NAGALAND,4,0,0,0,24,6
5562,5562,NAGALAND,27,12,11,0,24,3
5563,5563,NAGALAND,0,0,1,0,24,4
5564,5564,NAGALAND,15,2,2,4,24,1
5565,5565,NAGALAND,12,2,2,0,24,2
5566,5566,NAGALAND,4,2,1,0,24,23
5567,5567,NAGALAND,9,4,0,0,24,4
5568,5568,NAGALAND,3,2,2,0,24,24
5569,5569,NAGALAND,5,0,1,4,24,3
5570,5570,NAGALAND,0,2,1,0,24,21
5571,5571,NAGALAND,143,38,27,8,24,22
5572,5572,ODISHA,53,94,2,8,25,20
5573,5573,ODISHA,31,100,37,8,25,2
5574,5574,ODISHA,35,58,29,0,25,24
5575,5575,ODISHA,12,46,29,0,25,21
5576,5576,ODISHA,34,116,23,2,25,0
5577,5577,ODISHA,30,68,33,6,25,20
5578,5578,ODISHA,10,10,2,2,25,21
5579,5579,ODISHA,26,70,44,4,25,22
5580,5580,ODISHA,51,72,46,6,25,5
5581,5581,ODISHA,14,36,6,4,25,20
5582,5582,ODISHA,16,26,10,2,25,2
5583,5583,ODISHA,50,52,47,2,25,3
5584,5584,ODISHA,14,16,3,6,25,6
5585,5585,ODISHA,68,96,1,6,25,20
5586,5586,ODISHA,24,50,29,6,25,6
5587,5587,ODISHA,74,72,47,0,25,6
5588,5588,ODISHA,27,24,44,8,25,0
5589,5589,ODISHA,24,76,29,0,25,5
5590,5590,ODISHA,27,92,16,8,25,4
5591,5591,ODISHA,53,60,41,8,25,20
5592,5592,ODISHA,91,132,27,4,25,6
5593,5593,ODISHA,19,50,35,2,25,21
5594,5594,ODISHA,51,94,35,6,25,5
5595,5595,ODISHA,46,24,5,0,25,3
5596,5596,ODISHA,83,180,32,8,25,23
5597,5597,ODISHA,33,68,27,0,25,2
5598,5598,ODISHA,26,52,10,6,25,6
5599,5599,ODISHA,11,28,7,0,25,0
5600,5600,ODISHA,25,74,5,6,25,22
5601,5601,ODISHA,24,38,11,6,25,5
5602,5602,ODISHA,54,76,5,6,25,21
5603,5603,ODISHA,49,66,12,0,25,5
5604,5604,ODISHA,7,30,5,6,25,0
5605,5605,ODISHA,2,2,14,0,25,22
5606,5606,ODISHA,8,2,9,6,25,23
5607,5607,ODISHA,48,76,48,0,25,20
5608,5608,ODISHA,1250,2226,25,2,25,1
5609,5609,PUNJAB,46,30,21,0,27,2
5610,5610,PUNJAB,29,20,2,0,27,21
5611,5611,PUNJAB,24,24,4,0,27,0
5612,5612,PUNJAB,13,40,2,0,27,23
5613,5613,PUNJAB,44,40,15,2,27,3
5614,5614,PUNJAB,17,30,3,0,27,6
5615,5615,PUNJAB,17,26,2,0,27,5
5616,5616,PUNJAB,56,60,6,0,27,4
5617,5617,PUNJAB,11,2,1,0,27,22
5618,5618,PUNJAB,20,48,0,0,27,4
5619,5619,PUNJAB,33,70,7,0,27,5
5620,5620,PUNJAB,72,102,15,0,27,20
5621,5621,PUNJAB,23,48,17,0,27,20
5622,5622,PUNJAB,21,24,6,0,27,3
5623,5623,PUNJAB,73,92,17,0,27,0
5624,5624,PUNJAB,16,28,2,0,27,20
5625,5625,PUNJAB,31,26,3,0,27,5
5626,5626,PUNJAB,27,38,7,0,27,3
5627,5627,PUNJAB,25,24,2,0,27,5
5628,5628,PUNJAB,42,70,1,0,27,20
5629,5629,PUNJAB,9,20,7,0,27,20
5630,5630,PUNJAB,42,68,13,0,27,6
5631,5631,PUNJAB,26,40,3,0,27,3
5632,5632,PUNJAB,20,28,9,0,27,4
5633,5633,PUNJAB,32,36,2,0,27,4
5634,5634,PUNJAB,769,1034,47,2,27,6
5635,5635,RAJASTHAN,47,90,31,4,28,20
5636,5636,RAJASTHAN,101,176,38,4,28,5
5637,5637,RAJASTHAN,33,84,10,2,28,3
5638,5638,RAJASTHAN,37,104,13,8,28,1
5639,5639,RAJASTHAN,18,40,6,2,28,20
5640,5640,RAJASTHAN,63,148,34,0,28,22
5641,5641,RAJASTHAN,37,84,45,4,28,23
5642,5642,RAJASTHAN,38,96,16,0,28,1
5643,5643,RAJASTHAN,17,66,8,8,28,5
5644,5644,RAJASTHAN,36,80,21,2,28,5
5645,5645,RAJASTHAN,16,74,4,4,28,5
5646,5646,RAJASTHAN,33,42,18,0,28,22
5647,5647,RAJASTHAN,51,42,20,4,28,23
5648,5648,RAJASTHAN,23,52,15,0,28,5
5649,5649,RAJASTHAN,4,4,6,6,28,0
5650,5650,RAJASTHAN,39,140,7,2,28,22
5651,5651,RAJASTHAN,55,66,6,0,28,2
5652,5652,RAJASTHAN,15,40,50,2,28,23
5653,5653,RAJASTHAN,14,50,26,2,28,0
5654,5654,RAJASTHAN,66,70,19,2,28,1
5655,5655,RAJASTHAN,17,30,46,2,28,24
5656,5656,RAJASTHAN,6,8,4,4,28,23
5657,5657,RAJASTHAN,24,26,9,6,28,22
5658,5658,RAJASTHAN,58,88,15,6,28,3
5659,5659,RAJASTHAN,34,80,3,2,28,6
5660,5660,RAJASTHAN,13,38,32,4,28,23
5661,5661,RAJASTHAN,14,64,12,6,28,24
5662,5662,RAJASTHAN,39,66,19,2,28,5
5663,5663,RAJASTHAN,36,48,15,4,28,5
5664,5664,RAJASTHAN,33,68,17,0,28,22
5665,5665,RAJASTHAN,36,66,14,2,28,3
5666,5666,RAJASTHAN,33,86,9,4,28,3
5667,5667,RAJASTHAN,20,98,5,0,28,21
5668,5668,RAJASTHAN,17,24,12,2,28,1
5669,5669,RAJASTHAN,25,32,17,2,28,1
5670,5670,RAJASTHAN,43,80,11,4,28,3
5671,5671,RAJASTHAN,26,34,13,8,28,0
5672,5672,RAJASTHAN,15,44,8,2,28,24
5673,5673,RAJASTHAN,65,182,55,4,28,20
5674,5674,RAJASTHAN,1297,2710,49,0,28,24
5675,5675,SIKKIM,5,10,1,2,29,24
5676,5676,SIKKIM,1,2,0,2,29,2
5677,5677,SIKKIM,1,18,6,6,29,3
5678,5678,SIKKIM,2,10,0,4,29,24
5679,5679,SIKKIM,9,40,7,4,29,0
5680,5680,TAMIL NADU,100,70,41,0,30,23
5681,5681,TAMIL NADU,0,0,17,8,30,21
5682,5682,TAMIL NADU,74,42,16,6,30,22
5683,5683,TAMIL NADU,88,28,48,0,30,4
5684,5684,TAMIL NADU,20,18,11,8,30,21
5685,5685,TAMIL NADU,63,32,16,2,30,22
5686,5686,TAMIL NADU,49,24,42,0,30,0
5687,5687,TAMIL NADU,56,26,10,6,30,4
5688,5688,TAMIL NADU,60,42,27,8,30,4
5689,5689,TAMIL NADU,75,48,7,2,30,22
5690,5690,TAMIL NADU,29,16,18,2,30,0
5691,5691,TAMIL NADU,21,8,11,6,30,1
5692,5692,TAMIL NADU,54,40,36,0,30,23
5693,5693,TAMIL NADU,55,36,14,4,30,1
5694,5694,TAMIL NADU,39,8,8,8,30,3
5695,5695,TAMIL NADU,47,20,2,2,30,6
5696,5696,TAMIL NADU,46,38,29,6,30,4
5697,5697,TAMIL NADU,6,8,6,0,30,23
5698,5698,TAMIL NADU,29,52,2,8,30,4
5699,5699,TAMIL NADU,37,8,3,6,30,21
5700,5700,TAMIL NADU,45,12,20,4,30,20
5701,5701,TAMIL NADU,69,70,19,2,30,20
5702,5702,TAMIL NADU,29,44,18,0,30,2
5703,5703,TAMIL NADU,34,2,18,2,30,2
5704,5704,TAMIL NADU,66,14,20,6,30,22
5705,5705,TAMIL NADU,28,14,21,0,30,21
5706,5706,TAMIL NADU,89,84,26,8,30,0
5707,5707,TAMIL NADU,20,16,15,8,30,23
5708,5708,TAMIL NADU,35,34,30,0,30,23
5709,5709,TAMIL NADU,32,40,6,4,30,2
5710,5710,TAMIL NADU,26,12,9,8,30,24
5711,5711,TAMIL NADU,72,22,33,4,30,6
5712,5712,TAMIL NADU,1,0,1,0,30,4
5713,5713,TAMIL NADU,55,22,6,0,30,1
5714,5714,TAMIL NADU,13,4,6,0,30,21
5715,5715,TAMIL NADU,74,42,8,8,30,6
5716,5716,TAMIL NADU,82,116,20,8,30,23
5717,5717,TAMIL NADU,41,34,22,8,30,6
5718,5718,TAMIL NADU,1759,1146,2,2,30,23
5719,5719,TRIPURA,20,64,14,6,31,5
5720,5720,TRIPURA,28,92,7,8,31,20
5721,5721,TRIPURA,35,90,41,0,31,22
5722,5722,TRIPURA,72,162,33,0,31,20
5723,5723,TRIPURA,155,408,35,4,31,0
5724,5724,UTTAR PRADESH,109,84,1,6,32,1
5725,5725,UTTAR PRADESH,139,124,13,2,32,0
5726,5726,UTTAR PRADESH,143,98,2,4,32,20
5727,5727,UTTAR PRADESH,33,36,13,6,32,20
5728,5728,UTTAR PRADESH,26,22,10,4,32,5
5729,5729,UTTAR PRADESH,74,48,30,4,32,22
5730,5730,UTTAR PRADESH,68,22,14,0,32,20
5731,5731,UTTAR PRADESH,66,38,51,8,32,22
5732,5732,UTTAR PRADESH,46,48,17,4,32,6
5733,5733,UTTAR PRADESH,32,24,15,6,32,23
5734,5734,UTTAR PRADESH,15,24,3,0,32,22
5735,5735,UTTAR PRADESH,37,70,20,8,32,22
5736,5736,UTTAR PRADESH,54,46,22,8,32,0
5737,5737,UTTAR PRADESH,130,92,48,0,32,6
5738,5738,UTTAR PRADESH,26,14,7,2,32,0
5739,5739,UTTAR PRADESH,93,60,32,8,32,2
5740,5740,UTTAR PRADESH,104,56,11,4,32,20
5741,5741,UTTAR PRADESH,24,8,8,6,32,23
5742,5742,UTTAR PRADESH,28,44,10,2,32,4
5743,5743,UTTAR PRADESH,33,30,4,2,32,23
5744,5744,UTTAR PRADESH,64,40,23,2,32,24
5745,5745,UTTAR PRADESH,70,38,27,0,32,20
5746,5746,UTTAR PRADESH,43,46,15,2,32,20
5747,5747,UTTAR PRADESH,65,46,13,4,32,6
5748,5748,UTTAR PRADESH,74,32,22,6,32,21
5749,5749,UTTAR PRADESH,121,54,41,6,32,0
5750,5750,UTTAR PRADESH,14,4,40,4,32,3
5751,5751,UTTAR PRADESH,65,44,42,0,32,21
5752,5752,UTTAR PRADESH,143,60,3,8,32,4
5753,5753,UTTAR PRADESH,41,12,57,2,32,1
5754,5754,UTTAR PRADESH,49,54,19,8,32,3
5755,5755,UTTAR PRADESH,76,92,49,8,32,3
5756,5756,UTTAR PRADESH,23,18,0,8,32,3
5757,5757,UTTAR PRADESH,71,84,18,0,32,21
5758,5758,UTTAR PRADESH,58,34,43,4,32,21
5759,5759,UTTAR PRADESH,42,40,10,6,32,6
5760,5760,UTTAR PRADESH,43,12,16,4,32,4
5761,5761,UTTAR PRADESH,40,38,31,4,32,5
5762,5762,UTTAR PRADESH,33,14,10,0,32,22
5763,5763,UTTAR PRADESH,37,22,19,4,32,2
5764,5764,UTTAR PRADESH,50,52,11,2,32,1
5765,5765,UTTAR PRADESH,168,144,24,0,32,4
5766,5766,UTTAR PRADESH,60,38,7,0,32,2
5767,5767,UTTAR PRADESH,56,52,32,8,32,1
5768,5768,UTTAR PRADESH,79,116,22,8,32,1
5769,5769,UTTAR PRADESH,22,12,2,0,32,20
5770,5770,UTTAR PRADESH,22,32,3,0,32,0
5771,5771,UTTAR PRADESH,130,164,27,2,32,0
5772,5772,UTTAR PRADESH,24,34,11,6,32,1
5773,5773,UTTAR PRADESH,23,24,15,6,32,1
5774,5774,UTTAR PRADESH,100,18,35,4,32,2
5775,5775,UTTAR PRADESH,95,48,45,4,32,0
5776,5776,UTTAR PRADESH,27,38,14,8,32,23
