,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
6513,UTTAR PRADESH,30,44,17,15,32,6
6514,UTTAR PRADESH,62,34,8,7,32,3
6515,UTTAR PRADESH,70,56,23,13,32,21
6516,UTTAR PRADESH,117,52,49,8,32,21
6517,UTTAR PRADESH,18,2,33,13,32,2
6518,UTTAR PRADESH,78,48,91,3,32,4
6519,UTTAR PRADESH,254,106,195,9,32,1
6520,UTTAR PRADESH,37,6,49,0,32,21
6521,UTTAR PRADESH,59,58,25,6,32,24
6522,UTTAR PRADESH,79,86,39,17,32,20
6523,UTTAR PRADESH,30,32,1,5,32,4
6524,UTTAR PRADESH,76,58,18,14,32,6
6525,UTTAR PRADESH,53,44,50,18,32,22
6526,UTTAR PRADESH,47,52,21,15,32,1
6527,UTTAR PRADESH,37,22,6,14,32,0
6528,UTTAR PRADESH,46,36,29,7,32,21
6529,UTTAR PRADESH,40,28,13,17,32,4
6530,UTTAR PRADESH,41,16,9,0,32,4
6531,UTTAR PRADESH,33,34,12,10,32,0
6532,UTTAR PRADESH,143,80,114,7,32,23
6533,UTTAR PRADESH,44,30,6,4,32,22
6534,UTTAR PRADESH,50,30,21,14,32,5
6535,UTTAR PRADESH,67,74,19,1,32,21
6536,UTTAR PRADESH,24,18,2,1,32,2
6537,UTTAR PRADESH,21,26,4,10,32,23
6538,UTTAR PRADESH,114,112,101,4,32,20
6539,UTTAR PRADESH,28,34,12,12,32,21
6540,UTTAR PRADESH,16,22,11,16,32,6
6541,UTTAR PRADESH,75,32,25,16,32,5
6542,UTTAR PRADESH,87,40,36,19,32,23
6543,UTTAR PRADESH,29,30,15,18,32,21
6544,UTTAR PRADESH,175,92,90,16,32,5
6545,UTTAR PRADESH,32,22,9,8,32,2
6546,UTTAR PRADESH,133,138,52,16,32,6
6547,UTTAR PRADESH,195,116,92,6,32,5
6548,UTTAR PRADESH,30,30,8,6,32,3
6549,UTTAR PRADESH,42,44,17,11,32,6
6550,UTTAR PRADESH,62,60,12,2,32,3
6551,UTTAR PRADESH,82,102,76,6,32,5
6552,UTTAR PRADESH,77,28,24,2,32,21
6553,UTTAR PRADESH,11,26,15,10,32,0
6554,UTTAR PRADESH,107,86,26,17,32,22
6555,UTTAR PRADESH,12,16,9,10,32,4
6556,UTTAR PRADESH,14,18,14,17,32,24
6557,UTTAR PRADESH,100,122,35,17,32,24
6558,UTTAR PRADESH,37,50,8,11,32,24
6559,UTTAR PRADESH,9,6,4,9,32,22
6560,UTTAR PRADESH,38,32,21,9,32,21
6561,UTTAR PRADESH,55,96,26,19,32,20
6562,UTTAR PRADESH,32,20,16,16,32,21
6563,UTTAR PRADESH,4534,3518,285,3,32,1
6564,UTTARAKHAND,9,8,12,15,33,23
6565,UTTARAKHAND,3,6,1,1,33,21
6566,UTTARAKHAND,3,2,0,9,33,21
6567,UTTARAKHAND,4,2,1,5,33,21
6568,UTTARAKHAND,24,60,51,6,33,21
6569,UTTARAKHAND,67,52,50,2,33,0
6570,UTTARAKHAND,24,28,17,2,33,3
6571,UTTARAKHAND,8,8,9,2,33,3
6572,UTTARAKHAND,2,0,2,11,33,6
6573,UTTARAKHAND,0,4,0,4,33,21
6574,UTTARAKHAND,0,2,0,1,33,22
6575,UTTARAKHAND,50,42,36,6,33,3
6576,UTTARAKHAND,1,8,0,2,33,6
6577,UTTARAKHAND,195,222,179,6,33,22
6578,WEST BENGAL,229,332,88,18,34,24
6579,WEST BENGAL,212,560,52,13,34,24
6580,WEST BENGAL,32,26,12,1,34,6
6581,WEST BENGAL,69,66,33,1,34,2
6582,WEST BENGAL,92,104,29,6,34,2
6583,WEST BENGAL,129,110,37,1,34,20
6584,WEST BENGAL,52,278,9,6,34,2
6585,WEST BENGAL,28,98,5,14,34,5
6586,WEST BENGAL,50,108,8,8,34,5
6587,WEST BENGAL,98,96,35,13,34,3
6588,WEST BENGAL,93,78,23,7,34,4
6589,WEST BENGAL,13,2,6,0,34,1
6590,WEST BENGAL,112,386,69,6,34,20
6591,WEST BENGAL,6,0,2,1,34,23
6592,WEST BENGAL,41,84,40,13,34,21
6593,WEST BENGAL,74,394,21,10,34,4
6594,WEST BENGAL,184,1136,73,5,34,2
6595,WEST BENGAL,135,350,69,17,34,3
6596,WEST BENGAL,198,114,29,1,34,5
6597,WEST BENGAL,81,82,18,11,34,0
6598,WEST BENGAL,71,106,43,8,34,5
6599,WEST BENGAL,15,2,15,1,34,1
6600,WEST BENGAL,2,0,2,0,34,23
6601,WEST BENGAL,52,160,33,19,34,6
6602,WEST BENGAL,2068,4672,351,0,34,1
6603,A & N ISLANDS,15,36,11,11,0,1
6604,A & N ISLANDS,0,0,0,0,0,6
6605,A & N ISLANDS,15,36,11,11,0,20
6606,CHANDIGARH,22,58,27,6,5,24
6607,CHANDIGARH,22,58,27,6,5,4
6608,D & N HAVELI,10,8,2,13,7,23
6609,D & N HAVELI,10,8,2,13,7,5
6610,DAMAN & DIU,5,2,4,19,8,4
6611,DAMAN & DIU,0,0,0,10,8,3
6612,DAMAN & DIU,5,2,4,9,8,23
6613,DELHI UT,0,0,0,0,9,22
6614,DELHI UT,28,56,33,4,9,2
6615,DELHI UT,1,4,1,0,9,3
6616,DELHI UT,552,938,115,17,9,22
6617,DELHI UT,56,104,52,9,9,2
6618,DELHI UT,0,0,0,0,9,20
6619,DELHI UT,9,8,10,0,9,21
6620,DELHI UT,1,0,1,0,9,4
6621,DELHI UT,5,12,14,3,9,0
6622,DELHI UT,44,38,24,4,9,21
6623,DELHI UT,74,94,53,7,9,22
6624,DELHI UT,56,108,118,6,9,5
6625,DELHI UT,74,82,21,6,9,20
6626,DELHI UT,42,84,36,7,9,24
6627,DELHI UT,48,118,62,3,9,1
6628,DELHI UT,65,104,44,5,9,4
6629,DELHI UT,0,0,0,0,9,21
6630,DELHI UT,49,126,46,3,9,24
6631,LAKSHADWEEP,0,2,0,4,18,1
6632,LAKSHADWEEP,0,2,0,4,18,22
6633,PUDUCHERRY,6,0,0,5,26,2
6634,PUDUCHERRY,31,2,9,16,26,0
6635,PUDUCHERRY,37,2,9,1,26,0
6636,ANDHRA PRADESH,98,96,15,5,1,20
6637,ANDHRA PRADESH,137,40,21,5,1,6
6638,ANDHRA PRADESH,100,88,12,18,1,24
6639,ANDHRA PRADESH,99,78,9,19,1,1
6640,ANDHRA PRADESH,187,190,63,0,1,22
6641,ANDHRA PRADESH,71,132,11,9,1,6
6642,ANDHRA PRADESH,8,0,2,0,1,0
6643,ANDHRA PRADESH,107,76,15,8,1,2
6644,ANDHRA PRADESH,43,24,19,9,1,21
6645,ANDHRA PRADESH,134,90,54,13,1,1
6646,ANDHRA PRADESH,139,130,16,18,1,5
6647,ANDHRA PRADESH,93,124,11,10,1,4
6648,ANDHRA PRADESH,80,108,9,16,1,23
6649,ANDHRA PRADESH,156,98,20,4,1,4
6650,ANDHRA PRADESH,177,178,24,6,1,4
6651,ANDHRA PRADESH,96,98,21,6,1,3
6652,ANDHRA PRADESH,118,136,36,19,1,24
6653,ANDHRA PRADESH,72,56,11,14,1,6
6654,ANDHRA PRADESH,98,124,23,16,1,23
6655,ANDHRA PRADESH,98,58,14,3,1,5
6656,ANDHRA PRADESH,21,20,10,5,1,3
6657,ANDHRA PRADESH,33,38,4,0,1,4
6658,ANDHRA PRADESH,2,2,8,0,1,4
6659,ANDHRA PRADESH,31,70,7,13,1,23
6660,ANDHRA PRADESH,31,20,4,5,1,1
6661,ANDHRA PRADESH,33,50,20,8,1,6
6662,ANDHRA PRADESH,3,2,10,1,1,20
6663,ANDHRA PRADESH,79,84,1,10,1,4
6664,ANDHRA PRADESH,24,106,40,2,1,23
6665,ANDHRA PRADESH,26,64,6,0,1,4
6666,ANDHRA PRADESH,49,56,6,6,1,23
6667,ANDHRA PRADESH,21,34,6,4,1,4
6668,ANDHRA PRADESH,74,254,22,19,1,20
6669,ANDHRA PRADESH,2538,2724,150,11,1,23
6670,ARUNACHAL PRADESH,1,2,0,1,2,1
6671,ARUNACHAL PRADESH,5,8,3,3,2,20
6672,ARUNACHAL PRADESH,3,6,2,4,2,2
6673,ARUNACHAL PRADESH,8,0,0,0,2,1
6674,ARUNACHAL PRADESH,5,2,10,1,2,20
6675,ARUNACHAL PRADESH,6,0,4,0,2,3
6676,ARUNACHAL PRADESH,7,18,2,2,2,24
6677,ARUNACHAL PRADESH,7,8,14,0,2,2
6678,ARUNACHAL PRADESH,3,6,1,2,2,5
6679,ARUNACHAL PRADESH,5,16,6,6,2,3
6680,ARUNACHAL PRADESH,3,2,1,0,2,3
6681,ARUNACHAL PRADESH,9,12,4,0,2,6
6682,ARUNACHAL PRADESH,3,0,4,10,2,22
6683,ARUNACHAL PRADESH,5,10,7,1,2,0
6684,ARUNACHAL PRADESH,1,2,0,0,2,2
6685,ARUNACHAL PRADESH,4,2,11,0,2,3
6686,ARUNACHAL PRADESH,0,0,0,1,2,0
6687,ARUNACHAL PRADESH,75,94,69,11,2,3
6688,ASSAM,52,218,22,16,3,22
6689,ASSAM,58,46,6,8,3,21
6690,ASSAM,27,102,14,2,3,0
6691,ASSAM,0,0,2,0,3,22
6692,ASSAM,54,146,21,1,3,1
6693,ASSAM,21,56,7,14,3,24
6694,ASSAM,27,194,10,0,3,21
6695,ASSAM,20,150,13,10,3,2
6696,ASSAM,45,360,37,18,3,20
6697,ASSAM,85,108,15,6,3,22
6698,ASSAM,3,0,4,4,3,23
6699,ASSAM,31,238,4,1,3,0
6700,ASSAM,52,80,25,6,3,23
6701,ASSAM,52,140,172,18,3,2
6702,ASSAM,22,144,6,4,3,20
6703,ASSAM,50,102,17,19,3,2
6704,ASSAM,38,102,19,9,3,3
6705,ASSAM,33,38,8,19,3,3
6706,ASSAM,38,72,7,0,3,22
6707,ASSAM,43,60,10,7,3,6
6708,ASSAM,45,78,12,14,3,3
6709,ASSAM,15,148,3,10,3,6
6710,ASSAM,17,6,2,4,3,2
6711,ASSAM,83,293,114,9,3,1
6712,ASSAM,24,48,20,13,3,5
6713,ASSAM,6,14,0,13,3,5
6714,ASSAM,60,150,17,7,3,21
6715,ASSAM,81,160,22,14,3,20
6716,ASSAM,96,110,43,15,3,3
6717,ASSAM,45,74,10,2,3,3
6718,ASSAM,1223,3437,262,3,3,24
6719,BIHAR,53,84,58,9,4,0
6720,BIHAR,23,6,4,6,4,24
6721,BIHAR,97,24,23,3,4,21
6722,BIHAR,41,20,5,1,4,5
6723,BIHAR,71,26,20,18,4,2
6724,BIHAR,126,40,51,2,4,20
6725,BIHAR,63,36,19,4,4,6
6726,BIHAR,65,12,29,15,4,3
6727,BIHAR,73,44,27,17,4,0
6728,BIHAR,111,30,62,14,4,21
6729,BIHAR,57,24,44,4,4,1
6730,BIHAR,59,36,19,19,4,6
6731,BIHAR,139,44,103,19,4,1
6732,BIHAR,76,36,22,9,4,1
6733,BIHAR,3,0,7,6,4,22
6734,BIHAR,81,40,42,19,4,23
6735,BIHAR,43,16,13,9,4,23
6736,BIHAR,90,110,20,7,4,4
6737,BIHAR,14,2,5,9,4,20
6738,BIHAR,63,10,15,4,4,20
6739,BIHAR,36,48,10,8,4,0
6740,BIHAR,43,20,20,5,4,23
6741,BIHAR,54,22,48,14,4,24
6742,BIHAR,73,60,31,0,4,20
6743,BIHAR,169,50,76,10,4,21
6744,BIHAR,82,22,39,5,4,22
6745,BIHAR,148,104,63,19,4,0
6746,BIHAR,15,2,6,6,4,5
6747,BIHAR,117,52,36,18,4,2
6748,BIHAR,39,16,11,6,4,3
6749,BIHAR,73,22,18,12,4,2
6750,BIHAR,304,100,184,16,4,4
6751,BIHAR,10,2,16,4,4,4
6752,BIHAR,80,80,23,5,4,23
6753,BIHAR,132,54,73,8,4,21
6754,BIHAR,39,14,35,11,4,23
6755,BIHAR,119,72,54,17,4,24
6756,BIHAR,112,46,56,4,4,23
6757,BIHAR,22,4,12,9,4,21
6758,BIHAR,21,6,7,1,4,23
6759,BIHAR,68,18,29,9,4,3
6760,BIHAR,78,38,37,11,4,22
6761,BIHAR,52,38,15,6,4,23
6762,BIHAR,128,60,51,11,4,5
6763,BIHAR,3362,1590,338,9,4,1
6764,CHHATTISGARH,30,122,14,9,6,5
6765,CHHATTISGARH,106,138,61,4,6,2
6766,CHHATTISGARH,73,6,3,14,6,2
6767,CHHATTISGARH,63,18,9,14,6,2
6768,CHHATTISGARH,18,80,7,5,6,0
6769,CHHATTISGARH,85,212,83,1,6,6
6770,CHHATTISGARH,1,2,7,1,6,0
6771,CHHATTISGARH,66,96,20,10,6,3
6772,CHHATTISGARH,47,78,30,17,6,0
6773,CHHATTISGARH,62,138,21,6,6,20
6774,CHHATTISGARH,22,38,5,13,6,0
6775,CHHATTISGARH,42,36,12,8,6,21
6776,CHHATTISGARH,41,64,30,15,6,3
6777,CHHATTISGARH,32,116,9,5,6,6
6778,CHHATTISGARH,34,52,14,12,6,24
6779,CHHATTISGARH,18,6,1,0,6,0
6780,CHHATTISGARH,67,104,52,13,6,3
6781,CHHATTISGARH,102,272,108,4,6,1
6782,CHHATTISGARH,47,86,16,8,6,6
6783,CHHATTISGARH,51,206,38,10,6,5
6784,CHHATTISGARH,58,154,12,3,6,4
6785,CHHATTISGARH,1065,2024,152,12,6,22
6786,GOA,25,24,28,0,10,1
6787,GOA,10,48,11,4,10,21
6788,GOA,35,72,39,4,10,3
6789,GUJARAT,82,98,5,11,11,4
6790,GUJARAT,31,16,23,3,11,6
6791,GUJARAT,11,2,0,0,11,5
6792,GUJARAT,19,20,18,6,11,23
6793,GUJARAT,24,30,13,2,11,1
6794,GUJARAT,37,18,13,5,11,2
6795,GUJARAT,50,16,22,12,11,0
6796,GUJARAT,3,2,0,0,11,6
6797,GUJARAT,39,6,44,14,11,4
6798,GUJARAT,16,26,12,18,11,2
6799,GUJARAT,28,36,10,19,11,21
6800,GUJARAT,44,28,23,8,11,20
6801,GUJARAT,48,38,36,13,11,1
6802,GUJARAT,35,32,13,18,11,1
6803,GUJARAT,37,16,16,3,11,23
6804,GUJARAT,22,16,25,7,11,1
6805,GUJARAT,17,14,3,12,11,21
6806,GUJARAT,22,12,6,5,11,5
6807,GUJARAT,40,76,58,13,11,2
6808,GUJARAT,47,26,16,8,11,0
6809,GUJARAT,11,22,16,8,11,6
6810,GUJARAT,9,4,2,9,11,6
6811,GUJARAT,38,24,34,4,11,4
6812,GUJARAT,41,48,12,7,11,24
6813,GUJARAT,87,46,80,7,11,0
6814,GUJARAT,41,12,8,0,11,4
6815,GUJARAT,24,58,15,16,11,5
6816,GUJARAT,19,6,3,3,11,23
6817,GUJARAT,23,14,19,9,11,3
6818,GUJARAT,66,32,14,17,11,3
6819,GUJARAT,29,22,12,9,11,5
6820,GUJARAT,8,0,13,17,11,21
6821,GUJARAT,1048,816,184,3,11,4
6822,HARYANA,35,60,18,3,12,21
6823,HARYANA,61,60,43,11,12,1
6824,HARYANA,70,102,20,18,12,23
6825,HARYANA,27,42,9,14,12,5
6826,HARYANA,22,2,18,3,12,23
6827,HARYANA,84,90,119,16,12,6
6828,HARYANA,91,50,51,18,12,2
6829,HARYANA,51,72,37,9,12,0
6830,HARYANA,53,58,43,16,12,6
6831,HARYANA,30,56,19,0,12,22
6832,HARYANA,49,104,24,13,12,0
6833,HARYANA,34,72,22,0,12,24
6834,HARYANA,31,56,27,12,12,1
6835,HARYANA,26,56,17,10,12,1
6836,HARYANA,34,82,26,10,12,5
6837,HARYANA,20,20,7,2,12,5
6838,HARYANA,32,110,41,8,12,21
6839,HARYANA,29,50,63,0,12,2
6840,HARYANA,72,102,34,19,12,20
6841,HARYANA,45,78,14,8,12,24
6842,HARYANA,81,54,62,3,12,24
6843,HARYANA,28,64,20,1,12,6
6844,HARYANA,1005,1440,334,14,12,22
6845,HIMACHAL PRADESH,9,10,1,17,13,1
6846,HIMACHAL PRADESH,9,30,1,12,13,0
6847,HIMACHAL PRADESH,5,26,0,6,13,0
6848,HIMACHAL PRADESH,0,0,0,0,13,23
6849,HIMACHAL PRADESH,1,0,0,0,13,0
6850,HIMACHAL PRADESH,11,22,0,14,13,3
6851,HIMACHAL PRADESH,27,44,1,1,13,23
6852,HIMACHAL PRADESH,4,4,0,13,13,4
6853,HIMACHAL PRADESH,11,34,0,19,13,24
6854,HIMACHAL PRADESH,0,0,0,1,13,1
6855,HIMACHAL PRADESH,11,38,2,8,13,5
6856,HIMACHAL PRADESH,20,42,1,12,13,21
6857,HIMACHAL PRADESH,10,30,1,7,13,21
6858,HIMACHAL PRADESH,5,22,0,2,13,23
6859,HIMACHAL PRADESH,9,18,4,3,13,24
6860,HIMACHAL PRADESH,132,320,11,15,13,23
6861,JAMMU & KASHMIR,7,14,4,3,14,4
6862,JAMMU & KASHMIR,2,4,5,19,14,24
6863,JAMMU & KASHMIR,14,8,3,6,14,0
6864,JAMMU & KASHMIR,10,14,1,16,14,0
6865,JAMMU & KASHMIR,2,14,10,1,14,20
6866,JAMMU & KASHMIR,0,0,0,0,14,2
6867,JAMMU & KASHMIR,0,0,0,0,14,4
6868,JAMMU & KASHMIR,5,42,1,14,14,5
6869,JAMMU & KASHMIR,4,2,0,6,14,3
6870,JAMMU & KASHMIR,10,2,0,5,14,2
6871,JAMMU & KASHMIR,23,72,1,9,14,22
6872,JAMMU & KASHMIR,1,0,0,8,14,24
6873,JAMMU & KASHMIR,11,34,1,0,14,20
6874,JAMMU & KASHMIR,9,6,0,0,14,24
6875,JAMMU & KASHMIR,6,8,10,15,14,22
6876,JAMMU & KASHMIR,7,6,0,7,14,2
6877,JAMMU & KASHMIR,1,4,0,8,14,24
6878,JAMMU & KASHMIR,12,40,0,12,14,23
6879,JAMMU & KASHMIR,4,16,4,12,14,2
6880,JAMMU & KASHMIR,0,0,0,16,14,5
6881,JAMMU & KASHMIR,1,2,0,0,14,24
6882,JAMMU & KASHMIR,15,72,0,13,14,1
6883,JAMMU & KASHMIR,3,12,0,17,14,0
6884,JAMMU & KASHMIR,5,16,1,1,14,5
6885,JAMMU & KASHMIR,9,10,0,7,14,23
6886,JAMMU & KASHMIR,4,18,3,12,14,3
6887,JAMMU & KASHMIR,30,18,3,2,14,0
6888,JAMMU & KASHMIR,15,26,12,13,14,21
6889,JAMMU & KASHMIR,7,30,2,7,14,2
6890,JAMMU & KASHMIR,217,490,61,9,14,21
6891,JHARKHAND,70,56,30,8,15,23
6892,JHARKHAND,119,96,33,13,15,2
6893,JHARKHAND,31,22,22,2,15,20
6894,JHARKHAND,58,66,20,18,15,23
6895,JHARKHAND,58,64,47,9,15,5
6896,JHARKHAND,5,2,7,8,15,24
6897,JHARKHAND,57,104,8,2,15,1
6898,JHARKHAND,61,42,40,3,15,1
6899,JHARKHAND,59,74,30,16,15,4
6900,JHARKHAND,57,52,16,11,15,3
6901,JHARKHAND,153,114,31,10,15,1
6902,JHARKHAND,69,60,41,12,15,3
6903,JHARKHAND,113,76,36,0,15,4
6904,JHARKHAND,8,0,8,0,15,20
6905,JHARKHAND,25,18,10,9,15,21
6906,JHARKHAND,71,4,13,4,15,24
6907,JHARKHAND,29,30,8,0,15,2
6908,JHARKHAND,43,32,12,7,15,6
6909,JHARKHAND,35,78,13,19,15,2
6910,JHARKHAND,32,90,8,17,15,2
6911,JHARKHAND,89,54,49,13,15,0
6912,JHARKHAND,40,26,15,14,15,22
6913,JHARKHAND,183,184,160,18,15,2
6914,JHARKHAND,71,102,11,17,15,4
6915,JHARKHAND,65,64,24,13,15,0
6916,JHARKHAND,88,36,17,4,15,4
6917,JHARKHAND,1689,1546,309,7,15,24
6918,KARNATAKA,51,18,24,4,16,22
6919,KARNATAKA,266,130,241,9,16,23
6920,KARNATAKA,100,32,81,0,16,0
6921,KARNATAKA,124,84,61,12,16,4
6922,KARNATAKA,58,24,28,8,16,22
6923,KARNATAKA,41,16,17,5,16,22
6924,KARNATAKA,59,26,23,14,16,1
6925,KARNATAKA,39,18,29,8,16,22
6926,KARNATAKA,31,24,7,4,16,23
6927,KARNATAKA,26,38,26,12,16,6
6928,KARNATAKA,40,52,40,8,16,3
6929,KARNATAKA,43,32,40,14,16,0
6930,KARNATAKA,29,32,27,10,16,4
6931,KARNATAKA,17,2,62,6,16,0
6932,KARNATAKA,28,16,11,8,16,24
6933,KARNATAKA,27,12,6,16,16,23
6934,KARNATAKA,89,68,87,16,16,6
6935,KARNATAKA,61,46,81,2,16,24
6936,KARNATAKA,28,12,10,0,16,5
6937,KARNATAKA,16,14,10,15,16,1
6938,KARNATAKA,37,40,20,4,16,24
6939,KARNATAKA,40,24,18,16,16,21
6940,KARNATAKA,28,20,9,13,16,22
6941,KARNATAKA,83,60,56,4,16,22
6942,KARNATAKA,30,14,199,15,16,2
6943,KARNATAKA,80,86,34,3,16,21
6944,KARNATAKA,49,62,12,11,16,24
6945,KARNATAKA,14,2,29,5,16,3
6946,KARNATAKA,89,28,70,15,16,2
6947,KARNATAKA,34,34,44,15,16,20
6948,KARNATAKA,88,50,87,18,16,2
6949,KARNATAKA,15,24,40,14,16,0
6950,KARNATAKA,22,22,17,4,16,1
6951,KARNATAKA,23,10,3,2,16,2
6952,KARNATAKA,1805,1172,349,10,16,2
6953,KERALA,27,80,43,3,17,1
6954,KERALA,4,40,34,4,17,5
6955,KERALA,25,84,56,3,17,3
6956,KERALA,15,66,11,7,17,24
6957,KERALA,26,46,61,15,17,0
6958,KERALA,8,46,22,8,17,20
6959,KERALA,40,110,37,14,17,22
6960,KERALA,17,92,32,3,17,2
6961,KERALA,7,32,73,5,17,24
6962,KERALA,16,70,16,18,17,4
6963,KERALA,14,98,41,5,17,4
6964,KERALA,42,98,13,3,17,5
6965,KERALA,19,58,24,8,17,0
6966,KERALA,1,0,9,6,17,20
6967,KERALA,30,98,43,11,17,2
6968,KERALA,15,54,76,17,17,3
6969,KERALA,42,136,42,10,17,0
6970,KERALA,15,60,3,4,17,20
6971,KERALA,363,1268,236,4,17,3
6972,MADHYA PRADESH,54,54,8,16,19,22
6973,MADHYA PRADESH,36,70,14,6,19,1
6974,MADHYA PRADESH,29,90,15,5,19,6
6975,MADHYA PRADESH,39,104,18,11,19,22
6976,MADHYA PRADESH,51,64,7,19,19,4
6977,MADHYA PRADESH,58,288,16,3,19,20
6978,MADHYA PRADESH,78,60,54,18,19,22
6979,MADHYA PRADESH,71,212,207,4,19,20
6980,MADHYA PRADESH,1,4,8,6,19,5
6981,MADHYA PRADESH,16,44,6,7,19,4
6982,MADHYA PRADESH,69,110,64,3,19,5
6983,MADHYA PRADESH,86,204,22,1,19,4
6984,MADHYA PRADESH,49,82,30,3,19,3
6985,MADHYA PRADESH,61,54,52,16,19,23
6986,MADHYA PRADESH,47,178,35,8,19,0
6987,MADHYA PRADESH,71,178,34,13,19,22
6988,MADHYA PRADESH,20,62,4,8,19,4
6989,MADHYA PRADESH,37,112,33,4,19,22
6990,MADHYA PRADESH,99,142,190,13,19,6
6991,MADHYA PRADESH,25,80,3,17,19,0
6992,MADHYA PRADESH,52,146,46,9,19,23
6993,MADHYA PRADESH,108,208,238,8,19,1
6994,MADHYA PRADESH,1,0,5,1,19,0
6995,MADHYA PRADESH,81,260,73,3,19,24
6996,MADHYA PRADESH,0,10,4,2,19,2
6997,MADHYA PRADESH,26,70,25,2,19,20
6998,MADHYA PRADESH,37,138,14,6,19,6
6999,MADHYA PRADESH,38,92,11,18,19,3
7000,MADHYA PRADESH,49,142,11,11,19,21
7001,MADHYA PRADESH,33,112,3,17,19,6
7002,MADHYA PRADESH,25,116,32,12,19,6
7003,MADHYA PRADESH,57,80,27,8,19,2
7004,MADHYA PRADESH,45,130,18,0,19,2
7005,MADHYA PRADESH,20,24,22,7,19,3
7006,MADHYA PRADESH,25,94,27,3,19,0
7007,MADHYA PRADESH,54,172,15,16,19,5
7008,MADHYA PRADESH,36,146,37,8,19,4
7009,MADHYA PRADESH,53,176,30,4,19,20
7010,MADHYA PRADESH,51,162,50,16,19,0
7011,MADHYA PRADESH,90,240,54,8,19,3
7012,MADHYA PRADESH,73,178,45,2,19,5
7013,MADHYA PRADESH,39,142,14,17,19,23
7014,MADHYA PRADESH,34,122,21,0,19,3
7015,MADHYA PRADESH,38,112,27,6,19,2
7016,MADHYA PRADESH,17,22,7,16,19,21
7017,MADHYA PRADESH,56,146,39,9,19,5
7018,MADHYA PRADESH,32,88,18,19,19,6
7019,MADHYA PRADESH,45,140,16,0,19,24
7020,MADHYA PRADESH,32,92,12,5,19,24
7021,MADHYA PRADESH,34,156,25,5,19,23
7022,MADHYA PRADESH,77,154,92,9,19,5
7023,MADHYA PRADESH,14,46,8,13,19,3
7024,MADHYA PRADESH,54,162,33,5,19,23
7025,MADHYA PRADESH,2423,6270,319,6,19,6
7026,MAHARASHTRA,122,114,155,10,20,2
7027,MAHARASHTRA,46,50,83,12,20,0
7028,MAHARASHTRA,11,40,54,15,20,1
7029,MAHARASHTRA,64,80,25,18,20,0
7030,MAHARASHTRA,38,46,122,18,20,1
7031,MAHARASHTRA,49,32,30,0,20,23
7032,MAHARASHTRA,86,56,71,17,20,1
7033,MAHARASHTRA,24,48,17,9,20,1
7034,MAHARASHTRA,59,58,36,15,20,5
7035,MAHARASHTRA,56,86,24,4,20,23
7036,MAHARASHTRA,48,36,42,18,20,21
7037,MAHARASHTRA,58,32,11,1,20,5
7038,MAHARASHTRA,29,56,20,8,20,21
7039,MAHARASHTRA,38,28,40,2,20,22
7040,MAHARASHTRA,94,98,62,0,20,6
7041,MAHARASHTRA,51,22,71,19,20,22
7042,MAHARASHTRA,52,54,45,18,20,21
7043,MAHARASHTRA,65,56,57,2,20,5
7044,MAHARASHTRA,228,388,10,11,20,0
7045,MAHARASHTRA,6,4,55,8,20,3
7046,MAHARASHTRA,88,116,259,3,20,5
7047,MAHARASHTRA,10,2,43,10,20,4
7048,MAHARASHTRA,86,78,57,14,20,2
7049,MAHARASHTRA,82,72,99,9,20,24
7050,MAHARASHTRA,43,40,7,3,20,22
7051,MAHARASHTRA,37,60,117,6,20,3
7052,MAHARASHTRA,91,106,45,8,20,0
7053,MAHARASHTRA,57,54,136,15,20,24
7054,MAHARASHTRA,44,56,33,7,20,2
7055,MAHARASHTRA,41,40,60,3,20,20
7056,MAHARASHTRA,129,182,52,13,20,4
7057,MAHARASHTRA,0,0,7,2,20,21
7058,MAHARASHTRA,141,144,145,17,20,1
7059,MAHARASHTRA,44,30,17,6,20,3
7060,MAHARASHTRA,23,56,16,3,20,5
7061,MAHARASHTRA,61,98,35,15,20,23
7062,MAHARASHTRA,43,54,76,7,20,6
7063,MAHARASHTRA,14,18,6,19,20,0
7064,MAHARASHTRA,20,24,47,5,20,21
7065,MAHARASHTRA,75,126,79,10,20,5
7066,MAHARASHTRA,107,186,172,5,20,23
7067,MAHARASHTRA,135,94,231,13,20,2
7068,MAHARASHTRA,41,88,46,15,20,5
7069,MAHARASHTRA,40,24,28,0,20,5
7070,MAHARASHTRA,68,66,78,19,20,22
7071,MAHARASHTRA,2744,3198,121,12,20,22
7072,MANIPUR,14,12,1,6,21,24
7073,MANIPUR,3,0,0,1,21,5
7074,MANIPUR,12,2,0,5,21,0
7075,MANIPUR,0,0,0,0,21,3
7076,MANIPUR,19,12,0,8,21,4
7077,MANIPUR,18,20,0,5,21,2
7078,MANIPUR,5,2,0,6,21,5
7079,MANIPUR,0,0,0,3,21,3
7080,MANIPUR,18,18,0,10,21,20
7081,MANIPUR,3,2,1,1,21,0
7082,MANIPUR,92,68,2,5,21,22
7083,MEGHALAYA,11,10,6,0,22,0
7084,MEGHALAYA,8,8,1,0,22,24
7085,MEGHALAYA,20,30,6,6,22,4
7086,MEGHALAYA,48,66,8,0,22,23
7087,MEGHALAYA,24,82,32,0,22,0
7088,MEGHALAYA,11,56,7,0,22,21
